"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bosnia and Herzegovina","BIH","Rural population (% of total population)","SP.RUR.TOTL.ZS","80.96","80.314","79.563","78.791","77.996","77.183","76.348","75.491","74.613","73.717","72.799","71.906","71.125","70.334","69.529","68.712","67.882","67.043","66.192","65.33","64.457","63.718","63.393","63.067","62.739","62.411","62.081","61.75","61.417","61.085","60.751","60.422","60.113","59.804","59.494","59.183","58.87","58.558","58.245","57.931","57.616","57.302","56.986","56.67","56.352","56.035","55.718","55.399","55.08","54.761","54.442","54.122","53.801","53.481","53.16","52.827","52.482","52.124","51.755","51.374","50.98","50.575",
"Belarus","BLR","Rural population (% of total population)","SP.RUR.TOTL.ZS","67.599","66.478","65.337","64.178","63","61.873","60.731","59.578","58.412","57.24","55.99","54.651","53.303","51.954","50.6","49.386","48.171","46.961","45.753","44.598","43.502","42.416","41.336","40.264","39.2","38.167","37.143","36.13","35.128","34.415","34.019","33.626","33.234","32.845","32.459","32.074","31.692","31.313","30.936","30.518","30.027","29.542","29.061","28.585","28.113","27.646","27.184","26.727","26.274","25.828","25.328","24.812","24.303","23.801","23.307","22.819","22.339","21.866","21.405","20.956","20.517","20.09",
"Belize","BLZ","Rural population (% of total population)","SP.RUR.TOTL.ZS","45.972","46.28","46.59","46.899","47.21","47.519","47.83","48.14","48.451","48.762","49.037","49.195","49.354","49.512","49.671","49.829","49.988","50.146","50.305","50.463","50.626","50.817","51.008","51.199","51.39","51.581","51.772","51.963","52.154","52.345","52.535","52.729","52.941","53.152","53.363","53.575","53.786","53.997","54.207","54.418","54.602","54.619","54.636","54.653","54.67","54.687","54.704","54.721","54.738","54.755","54.772","54.772","54.754","54.718","54.665","54.594","54.505","54.399","54.276","54.134","53.975","53.799",
"Bermuda","BMU","Rural population (% of total population)","SP.RUR.TOTL.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Bolivia","BOL","Rural population (% of total population)","SP.RUR.TOTL.ZS","63.238","62.941","62.643","62.344","62.043","61.743","61.441","61.138","60.834","60.53","60.224","59.918","59.611","59.304","58.996","58.686","58.376","57.554","56.558","55.557","54.549","53.541","52.528","51.514","50.496","49.481","48.465","47.451","46.437","45.429","44.423","43.421","42.459","41.921","41.385","40.85","40.318","39.788","39.261","38.736","38.213","37.694","37.217","36.752","36.289","35.83","35.372","34.918","34.465","34.016","33.57","33.126","32.685","32.301","31.953","31.607","31.262","30.92","30.575","30.227","29.877","29.525",
"Brazil","BRA","Rural population (% of total population)","SP.RUR.TOTL.ZS","53.861","52.878","51.901","50.922","49.941","48.963","47.984","47.007","46.03","45.06","44.091","43.106","42.121","41.145","40.174","39.211","38.255","37.311","36.375","35.449","34.532","33.63","32.738","31.858","30.99","30.138","29.297","28.471","27.658","26.861","26.078","25.31","24.556","23.819","23.097","22.39","21.698","20.952","20.219","19.504","18.808","18.447","18.12","17.797","17.479","17.166","16.857","16.552","16.251","15.956","15.665","15.369","15.077","14.791","14.508","14.23","13.958","13.691","13.431","13.176","12.927","12.683",
"Barbados","BRB","Rural population (% of total population)","SP.RUR.TOTL.ZS","63.223","63.151","63.078","63.005","62.932","62.859","62.786","62.713","62.64","62.567","62.45","62.191","61.93","61.669","61.408","61.145","60.882","60.619","60.354","60.09","59.898","60.172","60.446","60.72","60.993","61.264","61.536","61.806","62.077","62.346","62.63","62.994","63.357","63.717","64.076","64.434","64.79","65.144","65.497","65.848","66.173","66.371","66.569","66.766","66.963","67.159","67.354","67.549","67.744","67.937","68.13","68.3","68.447","68.571","68.672","68.751","68.807","68.841","68.853","68.842","68.809","68.754",
"Brunei Darussalam","BRN","Rural population (% of total population)","SP.RUR.TOTL.ZS","56.599","54.772","52.93","51.08","49.224","47.375","45.531","43.7","41.882","40.092","38.325","36.588","36.264","36.111","35.959","35.807","35.655","35.504","35.353","35.202","35.051","34.901","34.751","34.601","34.452","34.303","34.154","34.006","33.857","33.71","33.562","33.415","32.922","32.396","31.874","31.356","30.842","30.334","29.83","29.331","28.836","28.348","27.954","27.579","27.206","26.837","26.471","26.108","25.748","25.392","25.039","24.69","24.344","24.003","23.668","23.337","23.01","22.688","22.371","22.058","21.75","21.446",
"Bhutan","BTN","Rural population (% of total population)","SP.RUR.TOTL.ZS","96.404","96.208","96.001","95.783","95.554","95.313","95.06","94.793","94.513","94.219","93.911","93.587","93.246","92.89","92.516","92.124","91.712","91.283","90.832","90.361","89.868","89.354","88.816","88.255","87.668","87.059","86.423","85.76","85.071","84.355","83.612","82.839","82.038","81.209","80.351","79.463","78.544","77.599","76.623","75.617","74.582","73.52","72.43","71.312","70.165","69.035","68.288","67.531","66.764","65.99","65.207","64.415","63.629","62.851","62.082","61.322","60.572","59.833","59.105","58.388","57.684","56.992",
"Botswana","BWA","Rural population (% of total population)","SP.RUR.TOTL.ZS","96.94","96.903","96.866","96.829","96.682","96.161","95.563","94.876","94.088","93.19","92.166","91.002","90.305","89.619","88.89","88.116","87.295","86.428","85.511","84.543","83.521","82.448","80.511","78.277","75.861","73.276","70.517","67.599","64.533","61.352","58.067","54.708","53.557","52.714","51.867","51.019","50.17","49.323","48.475","47.628","46.781","45.938","45.43","44.971","44.512","44.056","43.6","42.072","40.556","39.063","37.588","36.135","35.232","34.428","33.632","32.845","32.067","31.3","30.554","29.828","29.123","28.44",
"Central African Republic","CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","79.9","79.249","78.582","77.9","77.197","76.481","75.748","75","74.185","73.355","72.508","71.644","70.762","69.867","68.955","68.029","67.425","67.103","66.779","66.454","66.126","65.798","65.468","65.136","64.802","64.468","64.132","63.794","63.455","63.256","63.175","63.094","63.013","62.932","62.851","62.769","62.688","62.606","62.525","62.443","62.361","62.28","62.198","62.116","62.034","61.931","61.807","61.661","61.494","61.306","61.096","60.865","60.612","60.337","60.041","59.723","59.382","59.02","58.636","58.23","57.802","57.352",
"Canada","CAN","Rural population (% of total population)","SP.RUR.TOTL.ZS","30.939","30.332","29.506","28.693","27.893","27.108","26.358","25.845","25.338","24.839","24.346","23.91","24.029","24.149","24.269","24.389","24.497","24.457","24.417","24.377","24.337","24.288","24.126","23.965","23.805","23.646","23.498","23.478","23.458","23.438","23.418","23.38","23.113","22.848","22.586","22.325","22.049","21.66","21.276","20.897","20.522","20.19","20.112","20.033","19.955","19.878","19.787","19.604","19.422","19.242","19.063","18.904","18.863","18.822","18.782","18.741","18.7","18.65","18.589","18.518","18.438","18.347",
"Central Europe and the Baltics","CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","55.4921072856099","54.7926619262566","54.1326314815074","53.4650791077444","52.7903061455167","52.1188699665808","51.4946037212796","50.9321935417675","50.3614960601231","49.7848470861544","49.2197238132361","48.57334382658","47.8535310090727","47.1340416681271","46.4145699460357","45.7055338192027","45.0077455403302","44.294932265398","43.5657236402103","42.8959420650006","42.2938754773031","41.8360461378237","41.4413674821903","41.0446551145338","40.647422266912","40.2532921446866","39.8688904975249","39.4903326794681","39.1082726149943","38.8168607113306","38.6081510894924","38.3966876306011","38.3065806669304","38.3347613484384","38.3632463984843","38.3907693874402","38.4127523424466","38.4368220556955","38.465981766475","38.4949302114008","38.5238126425017","38.5045466989001","38.4442392528008","38.3978443080076","38.3518189509422","38.2973077758095","38.2361045544729","38.1581545712329","38.0754594533795","38.0139531239911","37.9739349755802","37.9360655147687","37.9182230261132","37.9031862633206","37.8863548572262","37.8593275417918","37.8155156770068","37.7515452707365","37.6663333964154","37.5618607868978","37.438545756893","37.3107736370569",
"Switzerland","CHE","Rural population (% of total population)","SP.RUR.TOTL.ZS","29.076","28.757","28.461","28.166","27.873","27.583","27.294","27.007","26.721","26.439","26.157","26.008","25.954","25.9","25.846","25.792","25.738","25.684","25.63","25.576","25.523","25.534","25.594","25.654","25.714","25.773","25.833","25.893","25.954","26.014","26.074","26.131","26.185","26.238","26.292","26.346","26.4","26.454","26.508","26.562","26.617","26.625","26.599","26.573","26.548","26.522","26.496","26.47","26.444","26.419","26.393","26.369","26.347","26.326","26.304","26.282","26.261","26.239","26.203","26.151","26.085","26.004",
"Channel Islands","CHI","Rural population (% of total population)","SP.RUR.TOTL.ZS","61.3","61.564","61.828","62.091","62.354","62.615","62.876","63.136","63.396","63.654","63.912","64.197","64.606","65.011","65.415","65.817","66.217","66.613","67.008","67.401","67.791","68.091","68.11","68.129","68.149","68.168","68.187","68.293","68.398","68.503","68.608","68.738","68.924","69.109","69.294","69.478","69.6","69.584","69.568","69.551","69.535","69.505","69.443","69.381","69.319","69.257","69.195","69.133","69.071","69.008","68.946","68.909","68.941","68.973","69.005","69.038","69.07","69.086","69.086","69.069","69.037","68.988",
"Chile","CHL","Rural population (% of total population)","SP.RUR.TOTL.ZS","32.164","31.34","30.565","29.8","29.045","28.304","27.573","26.854","26.146","25.453","24.773","24.117","23.472","22.841","22.222","21.614","21.018","20.435","19.864","19.305","18.757","18.222","17.774","17.641","17.508","17.376","17.245","17.115","16.986","16.857","16.729","16.602","16.436","16.104","15.777","15.455","15.139","14.828","14.523","14.222","13.927","13.637","13.394","13.335","13.275","13.217","13.158","13.1","13.041","12.983","12.926","12.868","12.811","12.754","12.697","12.64","12.578","12.51","12.436","12.357","12.273","12.183",
"China","CHN","Rural population (% of total population)","SP.RUR.TOTL.ZS","83.797","83.292","82.774","82.243","81.701","81.914","82.085","82.215","82.344","82.472","82.6","82.708","82.816","82.816","82.708","82.6","82.54","82.48","82.1","81.383","80.642","79.882","79.098","78.455","77.797","77.126","76.441","75.741","75.026","74.299","73.558","72.688","71.8","70.897","69.976","69.039","68.084","67.117","66.133","65.135","64.123","62.907","61.575","60.224","58.856","57.478","56.132","54.801","53.461","52.12","50.774","49.489","48.235","46.987","45.741","44.5","43.264","42.04","40.848","39.692","38.572","37.488",
"Cote d'Ivoire","CIV","Rural population (% of total population)","SP.RUR.TOTL.ZS","82.321","81.089","79.79","78.425","76.993","75.5","74.794","74.074","73.341","72.596","71.837","71.066","70.281","69.487","68.679","67.771","66.406","65.017","63.6","63.386","63.171","62.956","62.74","62.524","62.307","62.09","61.873","61.654","61.392","61.024","60.655","60.284","59.912","59.539","59.165","58.79","58.413","58.036","57.658","57.259","56.845","56.432","56.017","55.601","55.183","54.766","54.348","53.929","53.509","53.09","52.67","52.249","51.828","51.407","50.986","50.556","50.119","49.674","49.221","48.761","48.294","47.82",
"Cameroon","CMR","Rural population (% of total population)","SP.RUR.TOTL.ZS","86.063","85.512","84.942","84.353","83.745","83.12","82.475","81.81","81.125","80.423","79.7","78.416","77.073","75.676","74.22","72.708","71.322","70.531","69.726","68.909","68.079","67.239","66.387","65.524","64.65","63.768","62.876","62.059","61.489","60.918","60.343","59.765","59.183","58.601","58.015","57.427","56.836","56.245","55.652","55.056","54.458","53.861","53.262","52.662","52.06","51.459","50.857","50.254","49.65","49.046","48.441","47.836","47.231","46.627","46.024","45.422","44.821","44.223","43.626","43.032","42.44","41.852",
